    21.3,  -2191962.739,   1958998.809,  -6132499.133
    21.4,  -2191493.980,   1958495.165,  -6132826.761
    21.5,  -2191025.200,   1957991.488,  -6133154.312
    21.6,  -2190556.400,   1957487.781,  -6133481.785
    21.7,  -2190087.580,   1956984.042,  -6133809.181
    21.8,  -2189618.740,   1956480.271,  -6134136.499
    21.9,  -2189149.879,   1955976.470,  -6134463.739
    22.0,  -2188680.998,   1955472.636,  -6134790.902
    22.1,  -2188212.098,   1954968.772,  -6135117.987
    22.2,  -2187743.177,   1954464.876,  -6135444.995
    22.3,  -2187274.236,   1953960.948,  -6135771.925
    22.4,  -2186805.275,   1953456.989,  -6136098.777
    22.5,  -2186336.293,   1952952.999,  -6136425.552
    22.6,  -2185867.292,   1952448.977,  -6136752.249
    22.7,  -2185398.270,   1951944.925,  -6137078.868
    22.8,  -2184929.229,   1951440.840,  -6137405.410
    22.9,  -2184460.167,   1950936.724,  -6137731.874
    23.0,  -2183991.085,   1950432.577,  -6138058.260
    23.1,  -2183521.983,   1949928.399,  -6138384.569
    23.2,  -2183052.861,   1949424.189,  -6138710.800
    23.3,  -2182583.719,   1948919.948,  -6139036.953
    23.4,  -2182114.557,   1948415.676,  -6139363.029
    23.5,  -2181645.375,   1947911.372,  -6139689.027
    23.6,  -2181176.173,   1947407.037,  -6140014.947
    23.7,  -2180706.951,   1946902.671,  -6140340.790
    23.8,  -2180237.708,   1946398.273,  -6140666.555
    23.9,  -2179768.446,   1945893.844,  -6140992.242
    24.0,  -2179299.163,   1945389.384,  -6141317.852
    24.1,  -2178829.861,   1944884.892,  -6141643.383
    24.2,  -2178360.539,   1944380.369,  -6141968.837
    24.3,  -2177891.196,   1943875.815,  -6142294.214
    24.4,  -2177421.834,   1943371.230,  -6142619.512
    24.5,  -2176952.451,   1942866.613,  -6142944.733
    24.6,  -2176483.049,   1942361.965,  -6143269.877
    24.7,  -2176013.626,   1941857.286,  -6143594.942
    24.8,  -2175544.184,   1941352.576,  -6143919.930
    24.9,  -2175074.722,   1940847.834,  -6144244.840
    25.0,  -2174605.239,   1940343.062,  -6144569.672
    25.1,  -2174135.737,   1939838.257,  -6144894.426
    25.2,  -2173666.215,   1939333.422,  -6145219.103
    25.3,  -2173196.673,   1938828.556,  -6145543.702
    25.4,  -2172727.110,   1938323.658,  -6145868.223
    25.5,  -2172257.528,   1937818.729,  -6146192.667
    25.6,  -2171787.926,   1937313.769,  -6146517.033
    25.7,  -2171318.304,   1936808.778,  -6146841.321
    25.8,  -2170848.663,   1936303.755,  -6147165.531
    25.9,  -2170379.001,   1935798.702,  -6147489.663
    26.0,  -2169909.319,   1935293.617,  -6147813.718
    26.1,  -2169439.618,   1934788.501,  -6148137.694
    26.2,  -2168969.896,   1934283.354,  -6148461.593
    26.3,  -2168500.155,   1933778.175,  -6148785.415
    26.4,  -2168030.394,   1933272.966,  -6149109.158
    26.5,  -2167560.613,   1932767.725,  -6149432.823
    26.6,  -2167090.812,   1932262.453,  -6149756.411
    26.7,  -2166620.991,   1931757.151,  -6150079.921
    26.8,  -2166151.150,   1931251.817,  -6150403.353
    26.9,  -2165681.290,   1930746.452,  -6150726.708
    27.0,  -2165211.409,   1930241.055,  -6151049.984
    27.1,  -2164741.509,   1929735.628,  -6151373.183
    27.2,  -2164271.589,   1929230.170,  -6151696.304
    27.3,  -2163801.650,   1928724.680,  -6152019.347
    27.4,  -2163331.690,   1928219.160,  -6152342.312
    27.5,  -2162861.711,   1927713.608,  -6152665.199
    27.6,  -2162391.711,   1927208.025,  -6152988.009
    27.7,  -2161921.692,   1926702.411,  -6153310.740
    27.8,  -2161451.653,   1926196.767,  -6153633.394
